epoch,capsnet_accuracy,capsnet_loss,decoder_loss,loss,val_capsnet_accuracy,val_capsnet_loss,val_decoder_loss,val_loss
0,0.42731666564941406,0.5084220170974731,0.09015847742557526,0.5437634587287903,0.7903000116348267,0.1827075481414795,0.08634994179010391,0.21655674278736115
1,0.9008499979972839,0.1054450049996376,0.06981918215751648,0.13281413912773132,0.8912000060081482,0.11135325580835342,0.08009438216686249,0.14275026321411133
2,0.9346500039100647,0.07248498499393463,0.06420451402664185,0.09765305370092392,0.9067000150680542,0.0945063903927803,0.07687149196863174,0.12464004009962082
3,0.9483000040054321,0.05898535996675491,0.061008255928754807,0.08290057629346848,0.9211999773979187,0.08247213065624237,0.07458573579788208,0.11170976608991623
4,0.9561333060264587,0.04946490377187729,0.058837197721004486,0.07252903282642365,0.9322999715805054,0.07408992201089859,0.07357627153396606,0.10293182730674744
5,0.9611666798591614,0.04455938562750816,0.05729006603360176,0.0670170933008194,0.9394999742507935,0.06560002267360687,0.07222104072570801,0.09391067177057266
6,0.9654666781425476,0.0400637611746788,0.056087445467710495,0.06205008551478386,0.948199987411499,0.05849415808916092,0.07098175585269928,0.08631902188062668
7,0.968583345413208,0.036638043820858,0.055203210562467575,0.05827772244811058,0.9484999775886536,0.06086059659719467,0.07051453739404678,0.08850229531526566
8,0.970883309841156,0.03422461822628975,0.054386794567108154,0.05554424971342087,0.9491000175476074,0.05387377366423607,0.06961487233638763,0.08116279542446136
9,0.9731666445732117,0.03177032247185707,0.053963545709848404,0.05292406305670738,0.9574999809265137,0.05075593292713165,0.06956732273101807,0.07802633941173553
10,0.9746666550636292,0.029468316584825516,0.05332620069384575,0.050372205674648285,0.9538000226020813,0.05040127411484718,0.06887251883745193,0.07739929109811783
11,0.975933313369751,0.028044307604432106,0.052824340760707855,0.04875146225094795,0.9613999724388123,0.04327132925391197,0.06793319433927536,0.06990113854408264
12,0.977066695690155,0.026919616386294365,0.052445393055677414,0.047478217631578445,0.9610000252723694,0.04556681960821152,0.06766276806592941,0.07209062576293945
13,0.9782833456993103,0.025375276803970337,0.05191618576645851,0.04572641849517822,0.9616000056266785,0.041995301842689514,0.06748533248901367,0.06844956427812576
14,0.9800166487693787,0.02422763966023922,0.05159861594438553,0.04445430636405945,0.9657999873161316,0.04145655035972595,0.06684869527816772,0.06766124069690704
15,0.9810000061988831,0.02294219098985195,0.05131888389587402,0.043059200048446655,0.9621999859809875,0.04084644094109535,0.06662533432245255,0.0669635683298111
16,0.9824333190917969,0.021643321961164474,0.05096980556845665,0.04162353649735451,0.9682999849319458,0.0373513400554657,0.06654076278209686,0.06343530118465424
17,0.9831666946411133,0.02097260020673275,0.05072608217597008,0.0408572182059288,0.9649999737739563,0.037536486983299255,0.06609261780977249,0.06344479322433472
18,0.9832833409309387,0.02030045911669731,0.05045372620224953,0.040078308433294296,0.9674999713897705,0.03682876378297806,0.06598320603370667,0.06269416213035583
19,0.9833333492279053,0.019788529723882675,0.0501907616853714,0.0394633412361145,0.9693999886512756,0.03532981127500534,0.06573735177516937,0.06109887734055519
20,0.9852166771888733,0.018910452723503113,0.05005750432610512,0.03853297606110573,0.967199981212616,0.035525403916835785,0.0655762180685997,0.06123126298189163
21,0.9849500060081482,0.01854056678712368,0.04982573166489601,0.038072265684604645,0.9682000279426575,0.034383874386548996,0.06576966494321823,0.06016559526324272
22,0.9853166937828064,0.017871474847197533,0.049734752625226974,0.03736750781536102,0.9678000211715698,0.03537841886281967,0.06540769338607788,0.06101823225617409
23,0.9859333038330078,0.01751149632036686,0.049592435359954834,0.03695172816514969,0.97079998254776,0.03252234682440758,0.06506793200969696,0.05802898481488228
24,0.9865166544914246,0.01708853989839554,0.04941580072045326,0.03645951673388481,0.9699000120162964,0.0320296511054039,0.0649055689573288,0.05747263878583908
25,0.9866999983787537,0.01668512262403965,0.049297213554382324,0.03600960969924927,0.9718999862670898,0.031410906463861465,0.06484699994325638,0.05683092772960663
26,0.9876999855041504,0.01622653752565384,0.049290504306554794,0.035548385232686996,0.9726999998092651,0.031569913029670715,0.06474678963422775,0.056950654834508896
27,0.9879833459854126,0.015717972069978714,0.0491071492433548,0.03496796637773514,0.9722999930381775,0.03128057345747948,0.06484552472829819,0.056700024753808975
28,0.9874333143234253,0.015884481370449066,0.04911262169480324,0.03513665124773979,0.9710000157356262,0.03128307685256004,0.06479448080062866,0.0566825196146965
29,0.9886166453361511,0.015060145407915115,0.04891154542565346,0.034233458340168,0.970300018787384,0.03177830949425697,0.06471952795982361,0.057148344814777374
30,0.9876000285148621,0.015487641096115112,0.04891977086663246,0.03466420993208885,0.9722999930381775,0.030592944473028183,0.06451966613531113,0.05588465556502342
31,0.9879833459854126,0.015142333693802357,0.048883065581321716,0.03430449962615967,0.9724000096321106,0.030606966465711594,0.06448530405759811,0.05588521063327789
32,0.9884833097457886,0.014927891083061695,0.04878886416554451,0.03405313566327095,0.9725000262260437,0.03114904835820198,0.06453095376491547,0.05644518882036209
33,0.989216685295105,0.014408531598746777,0.04879021644592285,0.03353431075811386,0.9731000065803528,0.029765218496322632,0.0644044503569603,0.05501176789402962
34,0.989216685295105,0.014541813172399998,0.04876606911420822,0.03365810588002205,0.9729999899864197,0.030363857746124268,0.06441421806812286,0.05561422184109688
35,0.9887833595275879,0.014351697638630867,0.04872247204184532,0.03345094248652458,0.9735000133514404,0.029598696157336235,0.06435555964708328,0.05482608824968338
36,0.9892333149909973,0.014313701540231705,0.04869839549064636,0.03340345248579979,0.9731000065803528,0.030131326988339424,0.06434263288974762,0.05535363033413887
37,0.9890333414077759,0.014082003384828568,0.04864019900560379,0.03314895182847977,0.9740999937057495,0.02957542985677719,0.06429985910654068,0.05478096753358841
38,0.9887166619300842,0.014178454875946045,0.048636410385370255,0.03324393182992935,0.9743000268936157,0.028853924944996834,0.06423285603523254,0.054033227264881134
39,0.9890166521072388,0.013933276757597923,0.04854723438620567,0.03296378254890442,0.9747999906539917,0.029420053586363792,0.06420230865478516,0.054587360471487045
40,0.9892666935920715,0.013852023519575596,0.04854973033070564,0.03288351744413376,0.9746999740600586,0.029073566198349,0.06426011025905609,0.054263532161712646
41,0.9898666739463806,0.013780915178358555,0.04857338219881058,0.03282168135046959,0.9739999771118164,0.028981436043977737,0.06420056521892548,0.05414807051420212
42,0.9898666739463806,0.013759389519691467,0.04846780747175217,0.03275877237319946,0.9735999703407288,0.02912295237183571,0.06416527926921844,0.05427572503685951
43,0.9900166392326355,0.013317550532519817,0.048450153321027756,0.032309986650943756,0.9740999937057495,0.028415899723768234,0.06414235383272171,0.053559690713882446
44,0.9890333414077759,0.013650462962687016,0.0484597273170948,0.03264668956398964,0.9735000133514404,0.029338553547859192,0.06417081505060196,0.05449352413415909
45,0.9896833300590515,0.013519862666726112,0.048479340970516205,0.03252376988530159,0.9735000133514404,0.02884054183959961,0.06416463851928711,0.053993090987205505
46,0.9902499914169312,0.013221903704106808,0.04843073710799217,0.032206736505031586,0.9728000164031982,0.02933478355407715,0.06414524465799332,0.05447971820831299
47,0.9901833534240723,0.01326630637049675,0.048454608768224716,0.03226051479578018,0.9745000004768372,0.028612930327653885,0.06415724754333496,0.053762566298246384
48,0.9902833104133606,0.01306932047009468,0.04842326417565346,0.03205123916268349,0.974399983882904,0.028605325147509575,0.06415539234876633,0.05375424772500992
49,0.9898999929428101,0.013394081965088844,0.04844251275062561,0.032383549958467484,0.9739999771118164,0.028796102851629257,0.06412205845117569,0.05393194034695625
50,0.989983320236206,0.013190099038183689,0.048371050506830215,0.032151538878679276,0.9739000201225281,0.028741803020238876,0.06408370286226273,0.05386262387037277
51,0.9894166588783264,0.013445639051496983,0.04844461753964424,0.03243592754006386,0.9733999967575073,0.028793493285775185,0.06409343332052231,0.05391813814640045
52,0.9900000095367432,0.013290188275277615,0.04840850830078125,0.03226631134748459,0.9740999937057495,0.028495362028479576,0.06409945338964462,0.053622350096702576
53,0.989983320236206,0.013143414631485939,0.0483718141913414,0.03210515156388283,0.9742000102996826,0.028706150129437447,0.06409932672977448,0.05383308231830597
54,0.9899500012397766,0.01323533896356821,0.04842754080891609,0.032218948006629944,0.9749000072479248,0.028312847018241882,0.06408697366714478,0.05343494936823845
55,0.9902166724205017,0.013282477855682373,0.048426393419504166,0.03226563334465027,0.9743000268936157,0.028640439733862877,0.06410519778728485,0.05376967787742615
56,0.9898166656494141,0.013100292533636093,0.0484040230512619,0.032074667513370514,0.9747999906539917,0.028446704149246216,0.06407815963029861,0.053565338253974915
57,0.9901999831199646,0.013097075745463371,0.04836670309305191,0.032056815922260284,0.9745000004768372,0.02853439934551716,0.0640878975391388,0.053656842559576035
58,0.9902833104133606,0.013010269962251186,0.04834384471178055,0.03196103498339653,0.9740999937057495,0.02838991954922676,0.06407351791858673,0.05350673943758011
59,0.9902833104133606,0.013030222617089748,0.04833582416176796,0.03197783976793289,0.9746000170707703,0.028502367436885834,0.06407938152551651,0.053621478378772736
60,0.9905166625976562,0.01309905294328928,0.048374783247709274,0.032061971724033356,0.9739999771118164,0.02852117083966732,0.06406532227993011,0.05363476648926735
61,0.9902166724205017,0.013023639097809792,0.04837726801633835,0.031987518072128296,0.9746999740600586,0.028438879176974297,0.06407491117715836,0.05355624854564667
62,0.9904166460037231,0.013178331777453423,0.04838120564818382,0.03214375302195549,0.974399983882904,0.02851632609963417,0.06407099962234497,0.053632158786058426
63,0.9901833534240723,0.01297911535948515,0.048332203179597855,0.03192534297704697,0.9740999937057495,0.02845996432006359,0.06406829506158829,0.05357472971081734
64,0.9907333254814148,0.012914760038256645,0.04836228862404823,0.03187279775738716,0.974399983882904,0.028546439483761787,0.06407144665718079,0.05366245657205582
65,0.9899666905403137,0.013431710191071033,0.04835177958011627,0.03238559141755104,0.9745000004768372,0.028458157554268837,0.06406795978546143,0.05357278510928154
66,0.9901999831199646,0.01305505819618702,0.048295680433511734,0.031986966729164124,0.9740999937057495,0.02854282781481743,0.06409335136413574,0.05366742983460426
67,0.9899166822433472,0.013094794936478138,0.04836899787187576,0.03205547109246254,0.9736999869346619,0.02852948009967804,0.06406556069850922,0.053643181920051575
68,0.9899500012397766,0.012939823791384697,0.048338569700717926,0.03188852220773697,0.9742000102996826,0.028426850214600563,0.06406436860561371,0.05354008823633194
69,0.9903333187103271,0.013127105310559273,0.048320408910512924,0.032068729400634766,0.9747999906539917,0.028292974457144737,0.06405806541442871,0.05340372398495674
70,0.9897833466529846,0.013139093294739723,0.04841066151857376,0.032116055488586426,0.974399983882904,0.028415512293577194,0.0640614777803421,0.05352761223912239
71,0.9905333518981934,0.012868768535554409,0.0483739897608757,0.03183136507868767,0.9740999937057495,0.028405167162418365,0.06406484544277191,0.053518589586019516
72,0.9907333254814148,0.012722174637019634,0.04834093898534775,0.03167181462049484,0.9742000102996826,0.0284260306507349,0.06406394392251968,0.05353911593556404
73,0.9906333088874817,0.013018237426877022,0.04838573932647705,0.03198542445898056,0.9743000268936157,0.028498871251940727,0.06406927853822708,0.05361403152346611
74,0.9901666641235352,0.01290632039308548,0.04834884777665138,0.031859103590250015,0.9742000102996826,0.028487352654337883,0.06406301259994507,0.05360006168484688
75,0.9912499785423279,0.012861906550824642,0.04832225292921066,0.031804222613573074,0.9742000102996826,0.028426526114344597,0.064056396484375,0.05353662744164467
76,0.9903666377067566,0.01315996889024973,0.04831969738006592,0.032101280987262726,0.974399983882904,0.028434108942747116,0.06406348198652267,0.053547002375125885
77,0.9907833337783813,0.012828527949750423,0.048354316502809525,0.031783416867256165,0.9740999937057495,0.028446441516280174,0.06405772268772125,0.05355706810951233
78,0.9908333420753479,0.012770721688866615,0.04832210764288902,0.03171297162771225,0.9742000102996826,0.02841653674840927,0.06406331807374954,0.05352935194969177
79,0.9894166588783264,0.013234199956059456,0.04836031794548035,0.0321914404630661,0.974399983882904,0.028448540717363358,0.06406151503324509,0.053560636937618256
80,0.9898666739463806,0.013043134473264217,0.048345476388931274,0.03199456259608269,0.9745000004768372,0.028369592502713203,0.06405907869338989,0.05348074436187744
81,0.9905666708946228,0.012954010628163815,0.048338182270526886,0.03190257400274277,0.9745000004768372,0.02840234898030758,0.06406013667583466,0.053513914346694946
82,0.9902999997138977,0.012991908937692642,0.04833465442061424,0.03193908557295799,0.9743000268936157,0.02841302752494812,0.06406163424253464,0.053525205701589584
83,0.990066647529602,0.012923596426844597,0.048302240669727325,0.031858086585998535,0.9743000268936157,0.02843821980059147,0.06405958533287048,0.05354958400130272
84,0.9900000095367432,0.013176052831113338,0.048357393592596054,0.03213214874267578,0.9745000004768372,0.02841079980134964,0.06405965238809586,0.05352218076586723
85,0.9901666641235352,0.01292986236512661,0.04833272472023964,0.03187628835439682,0.974399983882904,0.02841491997241974,0.0640622228384018,0.05352729931473732
86,0.9900500178337097,0.013216382823884487,0.04837516322731972,0.03217943385243416,0.974399983882904,0.02841092459857464,0.06405907869338989,0.05352208390831947
87,0.990066647529602,0.013003310188651085,0.048344556242227554,0.031954389065504074,0.9742000102996826,0.02839169092476368,0.06405944377183914,0.053502995520830154
88,0.9904999732971191,0.012738117016851902,0.04831622540950775,0.031678058207035065,0.9742000102996826,0.028395554050803185,0.06405903398990631,0.05350669473409653
89,0.9901833534240723,0.013116869144141674,0.04837626963853836,0.032080378383398056,0.9742000102996826,0.028385469689965248,0.06405946612358093,0.05349677801132202
90,0.9905999898910522,0.013021174818277359,0.04835472255945206,0.03197622299194336,0.9743000268936157,0.028385959565639496,0.06405901163816452,0.0534970760345459
91,0.9908666610717773,0.01286305021494627,0.04838831350207329,0.0318312868475914,0.9743000268936157,0.028384268283843994,0.064057357609272,0.05349477380514145
92,0.9897500276565552,0.013380405493080616,0.04831067845225334,0.03231821209192276,0.9743000268936157,0.028381619602441788,0.06405600905418396,0.05349156633019447
93,0.9900500178337097,0.013165733776986599,0.04833303391933441,0.032112278044223785,0.9743000268936157,0.02837839350104332,0.06405618041753769,0.053488411009311676
