epoch,capsnet_accuracy,capsnet_loss,decoder_loss,loss,val_capsnet_accuracy,val_capsnet_loss,val_decoder_loss,val_loss
0,0.2264000028371811,0.6668156385421753,0.09253274649381638,0.7393603324890137,0.669700026512146,0.2690170407295227,0.08705417066812515,0.33726757764816284
1,0.8704666495323181,0.13172273337841034,0.06725993007421494,0.1844545602798462,0.8837000131607056,0.11492442339658737,0.07592207938432693,0.17444734275341034
2,0.9423999786376953,0.07067421823740005,0.05906383693218231,0.11698029190301895,0.9269000291824341,0.07713974267244339,0.07118949294090271,0.13295228779315948
3,0.9603999853134155,0.05128852277994156,0.05485568568110466,0.09429531544446945,0.9430999755859375,0.06243273988366127,0.06801094859838486,0.11575328558683395
4,0.9683833122253418,0.04190263897180557,0.052113600075244904,0.08275970816612244,0.9549999833106995,0.05079818144440651,0.06609923392534256,0.102619968354702
5,0.9725000262260437,0.035799019038677216,0.05015743151307106,0.0751224085688591,0.9581999778747559,0.04404681921005249,0.06404580175876617,0.09425874054431915
6,0.9768166542053223,0.031148133799433708,0.04844620078802109,0.06912993639707565,0.9532999992370605,0.04689953103661537,0.06283683329820633,0.09616363048553467
7,0.9793833494186401,0.02844119444489479,0.047021426260471344,0.06530598551034927,0.9646999835968018,0.0396474227309227,0.06137809902429581,0.0877678394317627
8,0.9807500243186951,0.02590630203485489,0.04578590393066406,0.061802420765161514,0.9642999768257141,0.03948533162474632,0.060570526868104935,0.08697260171175003
9,0.9832666516304016,0.023194672539830208,0.044610604643821716,0.05816942825913429,0.9700999855995178,0.032274067401885986,0.05921798199415207,0.07870098203420639
10,0.9841166734695435,0.02217039465904236,0.043785419315099716,0.05649818852543831,0.9739999771118164,0.030882742255926132,0.05833372846245766,0.07661639153957367
11,0.9860333204269409,0.019908415153622627,0.04279755428433418,0.0534617081284523,0.9732999801635742,0.02931547537446022,0.057544171810150146,0.07443009316921234
12,0.9860000014305115,0.01952040009200573,0.04215804487466812,0.0525723397731781,0.9721999764442444,0.028124157339334488,0.05684211477637291,0.07268834859132767
13,0.9873833060264587,0.018034489825367928,0.04137035831809044,0.05046883225440979,0.9697999954223633,0.033036764711141586,0.05630573257803917,0.07718045264482498
14,0.9882833361625671,0.016795819625258446,0.04057268053293228,0.04860479384660721,0.9717000126838684,0.027463672682642937,0.05567719042301178,0.07111457735300064
15,0.9888666868209839,0.015944572165608406,0.04003234952688217,0.04732991382479668,0.9740999937057495,0.02640647254884243,0.05481481924653053,0.06938126683235168
16,0.9898999929428101,0.015002892352640629,0.03941166400909424,0.04590165987610817,0.9746000170707703,0.02613450028002262,0.05431527644395828,0.06871768087148666
17,0.9903333187103271,0.014245190657675266,0.038884617388248444,0.044730719178915024,0.9764000177383423,0.024454044178128242,0.053691644221544266,0.06654828786849976
18,0.9909833073616028,0.013750815764069557,0.03841881826519966,0.04387117922306061,0.9761999845504761,0.023588931187987328,0.053322821855545044,0.06539399921894073
19,0.991349995136261,0.012870583683252335,0.037952061742544174,0.04262503609061241,0.9779999852180481,0.02226170338690281,0.05285650119185448,0.06370119750499725
20,0.9924166798591614,0.011987918056547642,0.03744680806994438,0.04134620726108551,0.9726999998092651,0.027024490758776665,0.052209991961717606,0.06795711815357208
21,0.9919000267982483,0.012063692323863506,0.037117622792720795,0.04116392880678177,0.9787999987602234,0.02233193814754486,0.052008006721735,0.06310621649026871
22,0.9929333329200745,0.011239791288971901,0.03668145835399628,0.039998073130846024,0.9771000146865845,0.02329423651099205,0.05163925141096115,0.06377939134836197
23,0.992983341217041,0.010741223581135273,0.03634830191731453,0.039238281548023224,0.9785000085830688,0.022600052878260612,0.0511719286441803,0.06271885335445404
24,0.9931166768074036,0.010329374112188816,0.036001335829496384,0.03855444863438606,0.9771000146865845,0.021868795156478882,0.05097339302301407,0.06183192878961563
25,0.9934333562850952,0.00988541729748249,0.0356796458363533,0.0378582589328289,0.9790999889373779,0.021144069731235504,0.0505647249519825,0.06078681722283363
26,0.9934999942779541,0.009730616584420204,0.03547608107328415,0.03754387050867081,0.9779000282287598,0.022723689675331116,0.05029444396495819,0.06215452402830124
27,0.9937999844551086,0.009558561258018017,0.035215433686971664,0.03716745600104332,0.9789999723434448,0.02092994935810566,0.049829933792352676,0.05999661982059479
28,0.994949996471405,0.008650179021060467,0.03489965572953224,0.036011479794979095,0.9799000024795532,0.01956804096698761,0.04964312165975571,0.05848823860287666
29,0.9951833486557007,0.00840542558580637,0.0347810760140419,0.03567378222942352,0.979200005531311,0.02040039747953415,0.04951276630163193,0.05921843275427818
30,0.9949666857719421,0.008132142946124077,0.03447922319173813,0.03516387194395065,0.9801999926567078,0.019370481371879578,0.04935822635889053,0.058067332953214645
31,0.9952333569526672,0.007985560223460197,0.034331440925598145,0.03490140289068222,0.978600025177002,0.02083756774663925,0.049026165157556534,0.05927407741546631
32,0.9958500266075134,0.007483333349227905,0.03409417346119881,0.03421316668391228,0.980400025844574,0.018388871103525162,0.048802733421325684,0.056650225073099136
33,0.9954000115394592,0.0074709998443722725,0.03392332047224045,0.034066904336214066,0.9807000160217285,0.018615685403347015,0.048713501542806625,0.05680706351995468
34,0.9954000115394592,0.00750048877671361,0.03375039994716644,0.03396078944206238,0.9810000061988831,0.019091513007879257,0.04857597500085831,0.05717506259679794
35,0.9956833124160767,0.007052700500935316,0.03359159082174301,0.03338852524757385,0.9811000227928162,0.019320398569107056,0.048330940306186676,0.05721185356378555
36,0.9955499768257141,0.007036315742880106,0.03343912586569786,0.03325258567929268,0.9810000061988831,0.019371042028069496,0.048182666301727295,0.05714625120162964
37,0.996066689491272,0.0064389631152153015,0.033288389444351196,0.0325370691716671,0.9815999865531921,0.017558110877871513,0.04794684052467346,0.0551484189927578
38,0.995983362197876,0.006381407845765352,0.03308587521314621,0.032320741564035416,0.9825000166893005,0.017335331067442894,0.047760773450136185,0.0547797717154026
39,0.9961833357810974,0.006355945486575365,0.033015161752700806,0.03223984315991402,0.9815000295639038,0.017141662538051605,0.04769878461956978,0.05453752353787422
40,0.996649980545044,0.005979353561997414,0.03288800269365311,0.03176353499293327,0.9835000038146973,0.01702231541275978,0.047613829374313354,0.0543515607714653
41,0.9966333508491516,0.005691587459295988,0.0327412486076355,0.03136073425412178,0.980400025844574,0.01776553876698017,0.047414060682058334,0.05493815243244171
42,0.9966333508491516,0.0059140888042747974,0.032652705907821655,0.031513798981904984,0.9815000295639038,0.01709814928472042,0.047423288226127625,0.05427800863981247
43,0.9969833493232727,0.0056138108484447,0.03252817317843437,0.031115898862481117,0.9825999736785889,0.01634931191802025,0.04716874659061432,0.05332960933446884
44,0.996749997138977,0.005721006076782942,0.03241437301039696,0.031133906915783882,0.9811999797821045,0.016833284869790077,0.047194261103868484,0.053833600133657455
45,0.9971833229064941,0.005336092319339514,0.032352957874536514,0.03070083260536194,0.9824000000953674,0.016942156478762627,0.0469357855618,0.05373981222510338
46,0.9973499774932861,0.005103520583361387,0.03222840279340744,0.030370598658919334,0.9829000234603882,0.016395289450883865,0.04691694304347038,0.05317816883325577
47,0.9972833395004272,0.00507117947563529,0.032175853848457336,0.03029705211520195,0.9807999730110168,0.0172894150018692,0.04680765047669411,0.05398661643266678
48,0.9970499873161316,0.005119391717016697,0.032060373574495316,0.030254723504185677,0.9833999872207642,0.01587490737438202,0.046702638268470764,0.05248976871371269
49,0.9971666932106018,0.004987113643437624,0.03194072097539902,0.030028633773326874,0.9815999865531921,0.016562677919864655,0.04661225900053978,0.05310668423771858
50,0.9972500205039978,0.004880818072706461,0.031897835433483124,0.02988871932029724,0.9825000166893005,0.015981771051883698,0.04663439467549324,0.052543122321367264
51,0.9973000288009644,0.004799230489879847,0.031794436275959015,0.029726052656769753,0.984000027179718,0.015141828916966915,0.04652503877878189,0.05161747336387634
52,0.9975666403770447,0.004608898423612118,0.03175392746925354,0.02950398623943329,0.9833999872207642,0.01599217765033245,0.04644298925995827,0.05240347981452942
53,0.9975333213806152,0.004551967140287161,0.03172755613923073,0.02942635864019394,0.9830999970436096,0.015909334644675255,0.04629448056221008,0.0522041991353035
54,0.9978333115577698,0.004505897406488657,0.031618811190128326,0.02929505705833435,0.983299970626831,0.01564270816743374,0.04625214263796806,0.05190439522266388
55,0.9976333379745483,0.004429340828210115,0.03155286982655525,0.029166782274842262,0.9830999970436096,0.01591585762798786,0.04623345285654068,0.052162885665893555
56,0.9976166486740112,0.004442180506885052,0.031512100249528885,0.029147660359740257,0.9829999804496765,0.015908202156424522,0.04616623371839523,0.05210251361131668
57,0.9977999925613403,0.004286745563149452,0.03146012872457504,0.028951480984687805,0.982699990272522,0.015463229268789291,0.04613325372338295,0.05163171514868736
58,0.998033344745636,0.004271112848073244,0.03147171065211296,0.028944922611117363,0.9830999970436096,0.015434362925589085,0.04598015919327736,0.05148281157016754
59,0.9979833364486694,0.004063657484948635,0.03137651085853577,0.028662847355008125,0.9818000197410583,0.01632334105670452,0.045988474041223526,0.05237831547856331
60,0.9976166486740112,0.004247854929417372,0.0313444659113884,0.02882191725075245,0.9833999872207642,0.015954308211803436,0.04594384878873825,0.05197428539395332
61,0.9978500008583069,0.004126484971493483,0.031322866678237915,0.028683608397841454,0.9833999872207642,0.015476188622415066,0.045890647917985916,0.05145445466041565
62,0.9979666471481323,0.004015770740807056,0.031219985336065292,0.02849223092198372,0.9818999767303467,0.01622353307902813,0.0458187535405159,0.05214541777968407
63,0.9979833364486694,0.003970379009842873,0.031224463135004044,0.028450360521674156,0.9821000099182129,0.01598522812128067,0.04585481435060501,0.051935408264398575
64,0.997866690158844,0.003941099625080824,0.031197309494018555,0.02839980274438858,0.9836000204086304,0.015545099973678589,0.045749958604574203,0.05141306295990944
65,0.9979833364486694,0.004004603251814842,0.031138677150011063,0.028417333960533142,0.9837999939918518,0.015034138225018978,0.04571223631501198,0.05087254196405411
66,0.997783362865448,0.003898388473317027,0.03113897331058979,0.028311356902122498,0.9833999872207642,0.01527717150747776,0.04565173014998436,0.05106813460588455
67,0.99795001745224,0.0038143261335790157,0.031101977452635765,0.028198281303048134,0.9836999773979187,0.015274169854819775,0.04570234194397926,0.05110479146242142
68,0.9983999729156494,0.0035826116800308228,0.031060000881552696,0.027933653444051743,0.9833999872207642,0.015176864340901375,0.04569331184029579,0.05100041627883911
69,0.9980999827384949,0.0038335511926561594,0.03104044310748577,0.028169265016913414,0.9836000204086304,0.015342970378696918,0.045670319348573685,0.05114848166704178
70,0.9982333183288574,0.0037879596929997206,0.03096705488860607,0.028066115453839302,0.9836000204086304,0.015271356329321861,0.04560615122318268,0.05102657899260521
71,0.9984333515167236,0.003618471557274461,0.030927522107958794,0.027865637093782425,0.983299970626831,0.015350555069744587,0.0455329567193985,0.051048390567302704
72,0.9980166554450989,0.003766432171687484,0.030956484377384186,0.028036318719387054,0.9837999939918518,0.015037675388157368,0.04549027606844902,0.0507020428776741
73,0.9983333349227905,0.003681619418784976,0.03090600110590458,0.027911916375160217,0.9839000105857849,0.014888882637023926,0.04549986496567726,0.05056076496839523
74,0.998449981212616,0.003465019166469574,0.030915239825844765,0.027702579274773598,0.9832000136375427,0.015409409999847412,0.045493707060813904,0.05107647553086281
75,0.9983333349227905,0.0035284925252199173,0.03094014711678028,0.027785588055849075,0.9836999773979187,0.015028183348476887,0.04545144736766815,0.05066214129328728
76,0.9982166886329651,0.00356690282933414,0.03086405247449875,0.027764324098825455,0.9829999804496765,0.015102068893611431,0.04547584056854248,0.050755128264427185
77,0.9981833100318909,0.0035501548554748297,0.03083988092839718,0.027728617191314697,0.9832000136375427,0.014947784133255482,0.04540601745247841,0.05054610222578049
78,0.9981333613395691,0.003567247185856104,0.030833650380373,0.027740824967622757,0.984000027179718,0.014842119067907333,0.04536242410540581,0.050406262278556824
79,0.9984333515167236,0.003501541679725051,0.030806785449385643,0.02765405736863613,0.9842000007629395,0.01437261514365673,0.0453544557094574,0.049930498003959656
80,0.9982333183288574,0.0035454051103442907,0.03081989474594593,0.02770821750164032,0.9839000105857849,0.014875933527946472,0.04533836245536804,0.05042121559381485
81,0.998449981212616,0.0034348878543823957,0.030772028490900993,0.027560148388147354,0.9836000204086304,0.015199802815914154,0.04533793404698372,0.05074474960565567
82,0.9981666803359985,0.0034663446713238955,0.030744871124625206,0.027570325881242752,0.9839000105857849,0.014940460212528706,0.04533015191555023,0.05047928914427757
83,0.9983000159263611,0.003434708807617426,0.030715681612491608,0.027515793219208717,0.984499990940094,0.014733660966157913,0.04532916843891144,0.05027172714471817
84,0.9981499910354614,0.0035110528115183115,0.030728889629244804,0.027602508664131165,0.9836999773979187,0.014835557900369167,0.04528228938579559,0.050336871296167374
85,0.9983166456222534,0.0033044570591300726,0.0307256318628788,0.027393369004130363,0.984000027179718,0.014853977598249912,0.04527052119374275,0.05034606158733368
86,0.9981499910354614,0.0034502216149121523,0.030724501237273216,0.027538219466805458,0.9842000007629395,0.01495937630534172,0.045257408171892166,0.050441186875104904
87,0.9981666803359985,0.003518508980050683,0.03071637451648712,0.02760014310479164,0.9842000007629395,0.014940873719751835,0.04526742920279503,0.0504305362701416
88,0.9984166622161865,0.003341613570228219,0.030655939131975174,0.027375856414437294,0.9836000204086304,0.015056038275361061,0.045243676751852036,0.050527069717645645
89,0.9984999895095825,0.0032937396317720413,0.03068501502275467,0.027350787073373795,0.9840999841690063,0.014720181003212929,0.04523274302482605,0.050182655453681946
90,0.9984833598136902,0.0034041511826217175,0.030651679262518883,0.02743508666753769,0.9837999939918518,0.014951889403164387,0.04521693289279938,0.0504019595682621
91,0.998449981212616,0.0033426713198423386,0.030657440423965454,0.027378102764487267,0.9840999841690063,0.014807110652327538,0.04521860182285309,0.05025850236415863
92,0.9983833432197571,0.0033797859214246273,0.030665045604109764,0.027421198785305023,0.984000027179718,0.014813420362770557,0.045205917209386826,0.05025484785437584
93,0.9986000061035156,0.003233217401430011,0.03066406399011612,0.027273843064904213,0.9842000007629395,0.014731555245816708,0.045191194862127304,0.0501614585518837
94,0.9984166622161865,0.003315437352284789,0.03061634674668312,0.027318671345710754,0.9837999939918518,0.01499745063483715,0.0451991930603981,0.050433624535799026
95,0.9986666440963745,0.0032891687005758286,0.030615612864494324,0.02729180082678795,0.9835000038146973,0.014974682591855526,0.04516711086034775,0.05038568750023842
96,0.9983500242233276,0.0031967831309884787,0.03059239871799946,0.027181236073374748,0.9836999773979187,0.015127316117286682,0.045175064355134964,0.050544559955596924
